feature_centroid_max_value,feature_centroid_min_value,feature_centroid_mean_value,feature_centroid_std_value,feature_centroid_kurtosis_value,feature_centroid_skew_value,feature_roloff_max_value,feature_roloff_min_value,feature_roloff_mean_value,feature_roloff_std_value,feature_roloff_kurtosis_value,feature_roloff_skew_value,feature_flux_max_value,feature_flux_min_value,feature_flux_mean_value,feature_flux_std_value,feature_flux_kurtosis_value,feature_flux_skew_value,feature_rmse_max_value,feature_rmse_min_value,feature_rmse_mean_value,feature_rmse_std_value,feature_rmse_kurtosis_value,feature_rmse_skew_value,feature_zcr_max_value,feature_zcr_min_value,feature_zcr_mean_value,feature_zcr_std_value,feature_zcr_kurtosis_value,feature_zcr_skew_value,feature_contrast_max_value,feature_contrast_min_value,feature_contrast_mean_value,feature_contrast_std_value,feature_contrast_kurtosis_value,feature_contrast_skew_value,feature_bandwidth_max_value,feature_bandwidth_min_value,feature_bandwidth_mean_value,feature_bandwidth_std_value,feature_bandwidth_kurtosis_value,feature_bandwidth_skew_value,feature_flatness_max_value,feature_flatness_min_value,feature_flatness_mean_value,feature_flatness_std_value,feature_flatness_kurtosis_value,feature_flatness_skew_value,sample_silence_max_value,sample_silence_min_value,sample_silence_mean_value,sample_silence_std_value,sample_silence_kurtosis_value,sample_silence_skew_value,mfcc_0_max_value,mfcc_0_min_value,mfcc_0_mean_value,mfcc_0_std_value,mfcc_0_kurtosis_value,mfcc_0_skew_value,mfcc_1_max_value,mfcc_1_min_value,mfcc_1_mean_value,mfcc_1_std_value,mfcc_1_kurtosis_value,mfcc_1_skew_value,mfcc_2_max_value,mfcc_2_min_value,mfcc_2_mean_value,mfcc_2_std_value,mfcc_2_kurtosis_value,mfcc_2_skew_value,mfcc_3_max_value,mfcc_3_min_value,mfcc_3_mean_value,mfcc_3_std_value,mfcc_3_kurtosis_value,mfcc_3_skew_value,mfcc_4_max_value,mfcc_4_min_value,mfcc_4_mean_value,mfcc_4_std_value,mfcc_4_kurtosis_value,mfcc_4_skew_value,mfcc_5_max_value,mfcc_5_min_value,mfcc_5_mean_value,mfcc_5_std_value,mfcc_5_kurtosis_value,mfcc_5_skew_value,mfcc_6_max_value,mfcc_6_min_value,mfcc_6_mean_value,mfcc_6_std_value,mfcc_6_kurtosis_value,mfcc_6_skew_value,mfcc_7_max_value,mfcc_7_min_value,mfcc_7_mean_value,mfcc_7_std_value,mfcc_7_kurtosis_value,mfcc_7_skew_value,mfcc_8_max_value,mfcc_8_min_value,mfcc_8_mean_value,mfcc_8_std_value,mfcc_8_kurtosis_value,mfcc_8_skew_value,mfcc_9_max_value,mfcc_9_min_value,mfcc_9_mean_value,mfcc_9_std_value,mfcc_9_kurtosis_value,mfcc_9_skew_value,mfcc_10_max_value,mfcc_10_min_value,mfcc_10_mean_value,mfcc_10_std_value,mfcc_10_kurtosis_value,mfcc_10_skew_value,mfcc_11_max_value,mfcc_11_min_value,mfcc_11_mean_value,mfcc_11_std_value,mfcc_11_kurtosis_value,mfcc_11_skew_value,mfcc_12_max_value,mfcc_12_min_value,mfcc_12_mean_value,mfcc_12_std_value,mfcc_12_kurtosis_value,mfcc_12_skew_value,tempo,genre
2442.3969312700624,522.077430159795,1072.2057203438058,337.50987436520865,0.570913686705218,0.9215600290871893,5254.1015625,667.529296875,2029.3670017038862,778.9311348651738,1.0365059320853067,0.9565268914342597,3.9732373,0.0,0.7698293,0.40683925,9.869620448453258,2.042935965355432,0.13215338,0.00035760243,0.0122779785,0.013729824,17.45190316805568,3.293589077730078,0.171875,0.0048828125,0.05438765830433101,0.02709506776693069,2.1611445249873373,1.2746818163038631,47.42600157986485,5.830942754105777,21.823466610623058,5.179862042249627,0.231171750507416,0.011290758915230424,2557.4960063921767,828.8643678957003,1320.8823626928747,293.19707116602046,2.3453485200707034,1.307355307065052,0.012097685,2.525802e-05,0.0006944484,0.00090698485,40.5800033651038,5.155584556147379,0,0,0.0,0.0,-3.0,0.0,-317.20035,-681.9143,-496.6989,88.330475,-0.5537892793889125,0.11137494884797113,186.55492,24.365751,129.11812,39.37562,-0.052220634563021395,-0.9961339357806666,49.143425,-55.82754,-1.5954328,26.338732,-1.1483004139961654,-0.22011535863750334,46.266914,-9.138771,17.774027,9.02855,-0.3512828161130108,0.010812167208809096,37.359337,-30.505102,6.154217,13.297999,-0.4106031229101501,-0.6680578496832377,23.829365,-29.617624,-2.966198,8.679921,0.11282306424185773,0.1612596784465006,20.129698,-44.65168,-4.5579195,11.179843,0.8253900900312865,-0.9560545364147738,17.143377,-31.727676,-3.0180898,9.137623,0.05690808621906074,-0.6243552216292115,21.94595,-28.754782,-1.2916993,8.260617,0.2829562449714489,-0.4755324300265757,34.336395,-23.459124,-1.2284104,7.9908233,1.0045950603917841,0.5613144368884948,24.5099,-38.93435,-9.648796,9.798743,0.08451655729368701,0.3746096820171701,41.294403,-31.68386,-3.7561622,11.403918,1.6664342873058775,0.9980864177223583,57.188942,-36.92066,-1.0017005,15.045041,2.604309736931252,1.429268335096906,123.046875,2
2542.7633648543824,523.0798696753492,1287.0626920097232,403.96748824002634,-0.043041700536905037,0.7059752388638335,4737.3046875,710.595703125,2476.384974079176,735.6441859265531,-0.15897381946667588,0.30223078966805067,2.938537,0.0,1.0178645,0.36311218,2.581513628966057,1.0646719494853567,0.17524305,0.0039084605,0.03875049,0.026170993,4.272957500553947,1.7686158351018437,0.23046875,0.0107421875,0.07352012640177881,0.039582471321255745,0.7979339525600033,1.1432464746077984,42.37220924027776,6.115670883069315,24.766313188445437,5.834989527363277,-0.05071206932213679,0.068192434573666,2068.711986166514,806.4979531843024,1405.5609755508822,227.5621029107565,-0.36357941352626666,0.26927954906542617,0.0049978727,2.2676852e-05,0.0004973647,0.00049132894,13.54128787111992,2.971926745903081,0,0,0.0,0.0,-3.0,0.0,-206.56258,-541.27734,-373.49698,67.64943,-0.6649186052118576,0.18934800425432333,205.16553,49.19464,146.2938,30.643198,0.13350164716628443,-0.8875983441005207,23.536106,-79.43428,-27.554808,18.050049,-0.5620505693098399,0.2200257501854411,62.28303,6.5207634,33.10439,10.376093,-0.5088803935382424,-0.07459351106232344,35.20225,-35.175423,-1.4212209,13.150063,-0.382723405735506,0.24167181325677925,32.930817,-21.849459,4.2153134,8.94107,-0.2394361620914549,0.11112305198858831,18.57515,-34.4549,-7.1690564,9.308864,-0.10173678474197212,-0.0076812975489030716,31.969715,-22.183502,2.274075,9.201014,-0.27961761942800134,0.2531237083921064,35.161144,-41.41127,-7.542505,13.548622,-0.450939103546276,0.2597534065431802,30.791252,-27.902699,-1.4419218,11.502295,-0.5017668718811334,0.13475321206214658,20.407833,-51.951134,-13.855282,10.088085,0.8758354890361808,0.19434227422253897,27.46163,-43.444324,-8.929457,12.577454,-0.04260463192985808,0.09520710397609983,27.660427,-42.51461,-10.102307,11.317255,-0.25582120559972177,0.15113198238762296,123.046875,2
2645.5083345213675,292.5430000989714,986.0207876306604,507.6334435018,-0.28425113872846364,0.8429201521802229,4435.83984375,301.46484375,1761.7757350275522,966.479978191352,-1.0125870672018586,0.4734322581155311,10.524764,0.0,1.2019836,1.2672627,11.71399158554072,3.0607567314171824,0.17485882,0.0034837082,0.039673142,0.027004976,2.7202511961295004,1.4821488265630927,0.2216796875,0.0107421875,0.06111483710363496,0.046231823963059596,0.6241717775028182,1.273359486955353,43.724519994574564,5.568261168787203,20.720494529253454,5.519332352735747,0.8003159594053533,0.5534860009546667,1959.5260227214667,462.4798415800865,1117.1563987324798,329.13899019576786,-1.0093099473779998,0.23012628748749042,0.006037109,2.5878364e-06,0.0005300187,0.0007804285,8.831166185580551,2.5735482334391984,0,0,0.0,0.0,-3.0,0.0,-172.07413,-549.8127,-389.99835,75.742455,-0.6352435475945435,0.11112776555869015,245.57402,71.82915,167.20226,31.533325,-0.2000662317976447,-0.48654155738305277,74.72027,-98.4883,-9.304069,35.102734,-0.4268175974546109,0.15397202857257494,61.499977,-16.80674,26.016453,13.735181,-0.3330391410473883,-0.1594429953748742,46.28813,-43.58429,8.088617,14.81501,0.07841695379106373,-0.5363302975471479,32.961235,-27.248169,1.4460939,9.656621,-0.3195579660188481,0.03485684895646554,20.422607,-52.455868,-7.61916,10.972844,0.9036225982258967,-0.7805906854078378,26.573935,-32.982025,-2.190188,8.314191,0.05715103258534837,-0.006892275090040266,25.423407,-40.711964,-2.1803045,10.017732,0.17369004859038917,-0.44255756781049677,31.511446,-30.145157,-2.121715,8.896949,0.4680886010600336,0.24640884585162176,16.119387,-36.32295,-10.902181,8.106683,0.23697733846546942,0.09005310999700882,38.137177,-31.757557,-4.9437175,10.773209,0.9468810303431185,0.7849127765866925,33.03423,-34.050125,-4.957744,9.613776,0.6648870623323537,0.41018201946152294,151.99908088235293,2
3276.7863218280286,490.49404467764236,1213.423705768758,527.6877824070467,1.9018873871787596,1.499113487252823,6136.962890625,581.396484375,2273.3933167778423,1216.4698193643712,0.6748700374736121,1.1822646967875354,5.878376,0.0,1.0044955,0.4052527,19.284446888270107,2.429326731190891,0.090360746,0.0012046315,0.01586135,0.013929186,4.764449700123389,1.9856205668375002,0.275390625,0.0166015625,0.05943965100541377,0.03586853127807032,7.357913458305877,2.262538676771966,49.04765775678523,4.792528992053565,22.203097861481233,5.543857455470875,0.2653937421079249,0.09750025616162795,2454.5488286675895,801.970025488546,1440.520585255498,368.3459457593415,-0.1864639959742873,0.8776613601173462,0.031627737,9.209588e-06,0.00097127067,0.0016890717,93.08559449506815,7.059244443985713,0,0,0.0,0.0,-3.0,0.0,-322.6093,-615.3622,-486.85083,63.428196,-0.25179548854442624,0.39571429543825354,212.49197,32.38385,133.90593,37.776073,-0.19137424875687303,-0.6931559952572101,40.762093,-51.005844,-3.1951125,18.183928,-0.6342458703473062,-0.06790161629304942,70.6422,-7.790084,23.60386,13.36042,0.06746016147255363,0.5644837206863682,31.721188,-52.586334,-5.859477,16.269285,-0.33726534626655935,-0.4252203434989068,45.925934,-20.579828,3.4727085,11.864429,0.7883870696457702,0.9652595891422041,26.425488,-52.843338,-9.953378,13.050325,0.04995171426737288,-0.49806793482638634,16.860128,-29.946796,-8.808622,7.827255,-0.21920273158549097,0.0037807354735023787,17.757898,-35.257027,-8.166506,9.27376,-0.37399120553543863,-0.2620897477243439,31.129951,-31.068626,-3.3441525,7.660551,0.9161088637389891,0.023639371473433687,19.222294,-35.677734,-8.272015,8.519059,0.6147846316510699,-0.32897805235420513,27.044828,-32.203815,-6.2681527,7.847131,0.5371795098717729,0.2239716826124782,13.018757,-44.909035,-9.795374,8.343397,0.2704686508197267,-0.2178501470910025,123.046875,2
2610.975255866947,559.6014970781854,1482.7799991097672,432.3324418634426,-0.7160023389813666,0.15484222655323926,5340.234375,861.328125,2739.08005999855,741.2272197708875,-0.03737492156277833,0.25137019135257693,5.704636,0.0,1.0835295,0.6514714,11.688068867864446,2.797790317345254,0.26602846,0.0020987922,0.04101078,0.031074015,7.160369529203285,1.9666196464384802,0.244140625,0.017578125,0.09389501160092807,0.04323837174356796,-0.2431505861153589,0.5798637184170286,46.3927540695242,5.125374537990822,23.06480483938714,6.509377459648051,0.22019481400747098,0.348472080177581,2041.3387941502492,842.7757062688538,1425.9418180400985,238.58155100684644,-0.7428414724138404,-0.01453986558619069,0.0083775725,3.1965927e-05,0.00095413,0.00095677597,13.384039482631426,2.944500738962055,0,0,0.0,0.0,-3.0,0.0,-149.76143,-515.8724,-342.90417,75.41901,-0.6908579414845617,-0.20519581026262784,204.8495,48.568314,129.5332,31.758387,-0.8203486525421351,0.024991945230699173,29.968678,-99.882195,-39.717632,22.966072,-0.18600493156612696,0.37690547752081566,58.06929,-7.9408536,23.811728,11.9331,-0.3634836556915646,0.1028702246985572,35.334923,-46.452385,-4.998563,16.04702,-0.7949003349025165,-0.1559742635521273,43.32819,-36.815155,-4.7472177,10.363649,1.0068710747139713,0.7198769091225331,19.598484,-59.01732,-15.30466,13.631055,-0.44010447866099245,-0.14829802520412905,37.33587,-31.876118,-5.7236485,9.737253,1.3681098999486405,0.6709507038945111,39.521114,-40.333717,-5.7547755,11.450455,0.23130966730459201,-0.3084083651341828,35.307285,-27.99461,1.8232454,10.7957535,-0.0391769610577839,0.2680921151968353,27.313011,-42.067192,-11.306084,8.323283,0.7713871395786076,0.27486766239663024,25.078518,-35.861748,-8.525037,9.547329,0.19860451352620778,0.0849589020691595,23.55965,-46.87357,-5.6888366,10.859003,0.5852467840533158,-0.42331490208705214,151.99908088235293,2
2103.2858579251147,387.48821345151157,1247.6637567169353,303.8833041881252,-0.6477658376867335,0.2360966021632797,3983.642578125,602.9296875,2303.8029292343385,599.0825556988206,-0.5565055945998165,0.2576075828269449,19.109877,0.0,0.92083,0.84929293,181.54095010495686,10.372801597645818,0.20339264,0.0051033366,0.043999143,0.033523705,2.5926533890924057,1.534694326296842,0.1708984375,0.0166015625,0.0758289829853055,0.028785072770926654,-0.12374559972246502,0.6075495304157802,44.03478152478909,5.587423131596333,22.754632656257222,6.045631304649296,0.382683097863719,0.23166448686296395,2532.8163058361965,577.8692512970431,1298.6713275283278,228.53640241495174,-0.14850128824351172,0.19508107990703386,0.011786292,7.297494e-06,0.00067965256,0.00069332897,53.48833601636084,4.594636911922289,0,0,0.0,0.0,-3.0,0.0,-171.64096,-511.1761,-340.07343,80.35661,-1.081703663374648,0.08645493089548859,234.7472,74.96205,150.07243,21.552902,0.7705577646403969,-0.1335047369901007,26.62687,-82.322266,-34.517155,19.74041,-0.122446762517614,0.2973023065503675,73.057945,-23.823292,21.388504,16.67632,-0.36217139433366485,0.014953555062951913,35.03221,-43.368572,-2.8826766,13.128756,-0.6103007942184902,0.033062288718350784,25.692352,-29.30931,-3.2779424,10.291948,-0.38532027041839134,0.08627014048964027,14.036884,-43.01295,-13.386092,9.924218,-0.2872547043287579,-0.07276670751750561,21.619675,-33.43867,-7.718257,10.089626,-0.42678455860663744,0.08987038396197712,18.429523,-40.916637,-10.124522,8.870143,-0.17823783647774372,0.007481243271384588,18.618612,-32.874508,-4.207077,8.271538,-0.11650372551214705,0.08461520398119354,14.962376,-37.428665,-12.049611,8.797966,-0.04757054286406959,0.16921440140490945,19.200045,-38.3995,-5.089748,8.559712,0.2941420084809163,-0.25880894910433105,33.694355,-28.199787,-2.325744,11.010145,-0.24738374153194487,0.2961036634843289,112.34714673913044,2
3012.0442367690375,616.0364227125135,1572.8942849182322,407.2514488127824,-0.10765430470150683,0.228957575395239,6373.828125,667.529296875,3017.979172708817,933.2500366044479,1.2821324077921128,0.6436135993886387,10.416682,0.0,1.0495623,0.6270441,48.86576388035305,4.904471399486571,0.124591336,0.0012607214,0.012653081,0.014942835,14.912117199117837,3.4578779935890096,0.28125,0.0068359375,0.10893543358468677,0.050121433935544454,-0.49097520149478946,0.19603973196577745,46.739212829929706,5.559697864098251,22.234251021564603,6.831676542392029,-0.7049246213454916,0.20836339790195463,2684.9818319691108,1016.180640905208,1681.76266827873,282.5878862800848,0.5213023496571498,0.544815053493392,0.009602557,7.266726e-06,0.0013196282,0.0011788338,6.2145405401165075,2.1634811370271896,0,0,0.0,0.0,-3.0,0.0,-206.80801,-649.121,-478.95108,83.5873,0.3500383540396603,0.7163269741007883,199.90459,65.31397,121.52854,25.492672,-0.5296672484150693,0.42544137374216834,36.189987,-70.34711,-17.066998,18.74535,-0.2727505379172368,0.06721857919518517,44.939514,-24.588058,10.907987,12.286946,-0.4558198363071875,-0.0015471721485700953,34.491432,-48.831722,-0.58319926,16.320473,-0.6993717444234089,-0.30473641490309067,36.78279,-30.44226,5.767736,11.166,-0.47732826493401515,-0.04443835364298538,36.65641,-41.00431,-4.9729695,13.924283,-0.5757048960784505,-0.06505951895785005,39.5515,-28.991596,0.1433875,10.64687,0.1899161905313802,0.5156021486339727,30.655972,-37.788033,0.1969741,13.321177,-0.3872594825542306,-0.48948006681096334,53.797802,-22.541672,12.950887,14.504052,-0.5025317684171129,0.31656568914110317,39.916702,-37.117493,-1.3347728,11.108107,0.28976621642398426,0.03571162871852305,51.17572,-40.29146,-1.3874532,12.74721,0.8488453281551687,0.5827700430220147,48.203552,-33.004692,4.9628572,13.746304,-0.4044947349995365,-0.08652779783449431,129.19921875,2
2410.1053724273943,626.2061995265403,1332.1269146319419,287.21455152845954,0.16344403312322298,0.33713015570980953,5124.90234375,947.4609375,2485.011578270012,666.4546087050483,0.29581354652540304,0.33930783882195326,10.854246,0.0,0.9267725,0.49493077,144.0705060850755,8.978958293432449,0.113442555,0.0024307282,0.01958919,0.0131672,8.313109258784623,2.1228438042936095,0.189453125,0.01953125,0.07260549593967518,0.026270705645197918,0.5918200540480938,0.805000896560529,42.341927234343316,3.596397047618053,23.51621548959719,5.280218172224051,0.27248839958672777,-0.23271946927165876,2240.67761482869,854.0022846840187,1458.8294848662913,252.0448717985888,-0.42897429754814853,0.30096703068901365,0.005187235,5.1264047e-05,0.000815845,0.00061321765,10.45403960087573,2.495242170153916,0,0,0.0,0.0,-3.0,0.0,-234.28094,-600.25214,-423.48013,75.341774,-0.3628155779066775,-0.14878229811662008,204.21097,58.65294,135.2013,27.857279,-0.1586897617246512,-0.5270317913174692,19.696377,-89.076294,-29.961319,25.946186,-0.894993498851985,-0.47418980201753175,53.058765,-9.114598,18.226065,11.554203,-0.1331247761143306,0.1523976807089325,31.72083,-45.787792,-12.338649,14.568118,-0.3203693517477637,0.4894262735092505,24.45842,-34.118073,-2.3618968,10.497344,-0.5270531732308856,-0.04110355461787965,19.691418,-45.89175,-12.144881,11.790658,-0.3388328141999697,0.04987019259998279,24.324055,-29.607338,0.79436713,8.6195345,-0.1669096222881432,-0.1765619903613616,24.4887,-35.28683,-4.2968993,11.86546,-0.8232001606678674,0.10210946527408225,29.306946,-22.033417,1.8569275,9.156413,-0.2016814081209386,0.263793791863109,17.924313,-39.648315,-9.298028,9.34188,0.09910192648212401,0.010012415999499133,22.220352,-31.562103,-8.170878,8.428501,0.17710314454748133,0.22445270670294087,20.146141,-34.46138,-9.614063,8.2902,0.3896320662264583,0.307528248915424,117.45383522727273,2
2255.8506685098255,697.5240336032364,1292.6186327904045,329.5160684389019,-0.19083441612545915,0.7281004345610871,4220.5078125,990.52734375,2370.2011356220996,607.4857840632084,-0.45932341367802554,0.3662665986927591,7.57877,0.0,0.81066585,0.45291853,66.14422559886899,5.680451980936599,0.16731761,0.0024399916,0.021164041,0.024378307,8.664648466884087,2.719478940084691,0.1884765625,0.0224609375,0.07882891047950502,0.034866651662860806,0.3373549870895802,0.9983635511964563,40.88478080725408,6.206836327906223,23.5983222463967,4.9463897235141046,0.17437101628913165,-0.08148510900723387,2028.6201067353463,765.6448896722632,1363.4489193252855,203.92941173739692,-0.16878011861490938,0.002887103414739675,0.007911301,3.4697285e-05,0.00080667017,0.0007418359,16.14835261394315,2.8891316413736603,0,0,0.0,0.0,-3.0,0.0,-227.24345,-575.18066,-432.09348,74.2783,-0.5128587947692642,0.6857789357651752,195.08975,73.51088,132.74379,22.611113,-0.2479046007183383,0.13677363081492952,22.082626,-82.60934,-32.77297,21.163294,-0.4311414146228296,-0.2746516748435374,54.717644,-21.331573,15.28225,13.681084,-0.3091428203403668,0.009251302514441636,26.573853,-41.209137,-1.396295,14.181634,-0.5621045794185346,-0.5771266196231962,21.85376,-42.34375,-7.584649,9.828264,0.41768269044851314,-0.3100687961478111,17.78646,-57.456554,-12.98467,14.628701,-0.30582460677927603,-0.6429218483712902,33.982918,-38.554184,-5.9635377,11.125964,0.7567670798374011,0.042788645998845506,25.947063,-43.68102,-6.33178,12.269135,-0.2913606876216477,-0.13869946461625957,17.59784,-23.102798,-2.2050333,6.9705796,-0.21027621599442936,-0.08411489771946926,13.758066,-41.368393,-9.695699,8.349413,0.12160116699232049,-0.013912079968779386,31.157148,-35.35463,-4.44413,12.2182,-0.5118103627918984,0.15867410494585568,37.930412,-44.16617,1.5224667,15.398741,-0.352078565724268,-0.1322527532634111,123.046875,2
1941.200149835258,899.0588315359655,1275.435452923047,183.33467838362762,0.45632984773548024,0.8661484427545388,3531.4453125,1399.658203125,2076.1267425817086,382.4006539721961,0.6954198454795044,0.9798398622270504,6.9682655,0.0,1.0677243,0.88188076,7.708915470847085,2.5864875363106044,0.2950504,0.0194727,0.13315155,0.05454801,-0.5566262384262446,0.2779666760418845,0.1611328125,0.0478515625,0.0938560182530581,0.018612686526128408,0.5066729061950559,0.5285756577375517,37.52368160583616,5.525073859621788,21.23455856463467,4.8711803159289655,-0.4204724855410569,-0.14896678330683352,1911.6582180044422,921.7120777544799,1270.626183770532,181.14561233126875,0.31357074589003187,0.7456821964876559,0.0064916783,0.00019770661,0.0010740864,0.0006843294,4.4926151357260755,1.6551594366467937,0,0,0.0,0.0,-3.0,0.0,-115.6161,-381.50528,-225.37617,50.579315,-0.3376462190349092,-0.11750083684546068,213.90814,103.951355,170.95341,21.448133,-0.04639341919216511,-0.5720419523396597,-3.300558,-95.61169,-47.07786,14.199133,-0.09881377246601719,0.25138228394246653,32.13761,-30.880442,0.60170984,11.25303,-0.4420723130792905,-0.0682860418118655,24.34849,-41.509556,-7.5465503,10.789771,-0.3346935909249118,0.09250634594754237,20.608376,-24.880226,-2.862242,6.7112975,0.04787099716951193,0.054157077505831666,8.39016,-32.65825,-11.451242,6.9275527,-0.12889908031313846,0.010122917195134975,15.698004,-38.46708,-7.7373796,7.2125506,0.13729607969895197,-0.009994773771410061,13.982425,-27.064457,-8.79544,7.3503804,-0.2198272154507932,0.0433455949753036,25.380714,-25.405384,0.42179912,7.513633,-0.003297951814965394,-0.00922717109247678,20.636192,-35.25673,-6.467573,8.463809,-0.005854100836435894,0.035440141310870664,22.279526,-31.533077,-5.411418,8.349837,0.20054107294788626,-0.14510797392803704,21.911877,-33.321636,-6.4770403,8.791761,-0.32407330658933997,-0.00014915450834145446,99.38401442307692,2
3836.5452922300015,638.1857619944918,1006.4678217101608,333.43292528015286,22.897329761676453,4.043358697416075,8247.216796875,645.99609375,1511.6874818735498,1002.0124209943934,22.190775871958603,4.394953064429109,8.825074,0.0,0.85154265,0.8253021,31.27479401646533,4.786730997573569,0.28437287,0.0034395293,0.11469635,0.055368695,-0.5486930829902574,0.1310846418062731,0.1455078125,0.005859375,0.05099725686388244,0.015794458837609424,5.0916185246820564,1.7369952280062682,43.98863679784352,4.301028753061958,20.71045556974145,5.817983090416489,-0.6065482643366447,0.32839843906889854,3494.707724011599,945.557619992413,1446.9767040645459,406.5340560412479,7.715279692098603,2.4898043355370874,0.092296645,3.3081124e-05,0.0015144219,0.006289444,99.27629298424947,9.38955555727996,0,0,0.0,0.0,-3.0,0.0,-141.4732,-505.40222,-312.68973,60.879433,0.26270213646967555,0.039233365630687515,211.63269,50.290092,169.06905,24.493877,3.527485520008306,-1.4784430452241486,70.47249,-51.053978,11.864807,27.62199,-0.6413135846056464,-0.027853923214132055,45.061234,-48.544006,-4.786078,13.666973,0.05035357168403909,0.4742537438504536,27.79306,-34.816753,-1.8237897,9.466262,-0.10368553788612012,-0.2714787454020391,18.081669,-27.327686,-3.5181594,8.100678,-0.2878188696149975,-0.12957364307595004,15.175207,-36.504433,-13.737782,8.459457,0.24970919142749137,0.500862035607939,19.220673,-38.27674,-9.674183,8.593326,0.19043287226605532,0.16306231754211775,9.130994,-44.188984,-14.985306,8.105622,0.1787477384301286,-0.3061162825298981,18.25962,-35.049362,-12.293719,8.352886,0.15375639953796494,0.24178836201376536,24.117922,-32.366585,-12.499728,7.697815,0.6898960305438377,0.5307150586755511,21.06224,-33.328674,-7.2885127,8.645182,0.012119341947933737,0.0903710914449215,13.2319145,-34.587933,-7.6955647,7.646811,-0.0655066673072855,-0.1891848431060458,123.046875,2
3223.5064052943962,533.2129080642309,1130.7893357486962,313.8680816756255,7.1780899400922635,1.7931422740975165,7213.623046875,753.662109375,1940.4863326566126,691.731442823404,15.031482446818174,2.8733027086281053,9.703501,0.0,0.9558283,0.6662155,40.13048684594336,4.938562019176161,0.049383584,0.0030015984,0.017833052,0.0069283145,1.5275748056141039,0.7802940229426489,0.2138671875,0.0146484375,0.07171125773395205,0.02484084044016458,1.7753788195379467,1.0171312882345462,49.88491789283236,6.627763094761082,23.751332707987395,5.876930678812882,-0.306724680878216,0.2580595247089124,3132.86972753264,807.4358347557817,1342.1103630851164,299.87392339648943,6.205944676902517,1.7933863221738484,0.028318906,3.7046775e-05,0.0007509118,0.0018472796,119.52628668300883,9.86523449936375,0,0,0.0,0.0,-3.0,0.0,-342.62668,-609.24817,-463.2704,52.19511,-0.6124922246340074,-0.28501283639132735,243.69305,49.20617,162.82306,33.82211,-0.35350982164243616,-0.2967294111617575,54.315987,-57.19319,-14.195569,17.899698,0.07831119092015681,0.442776355989569,55.635136,-24.502003,13.522746,14.837957,-0.5283566373435531,-0.0974638067692562,34.117683,-43.042374,-4.3170786,13.168677,-0.14271863452165112,0.062465507342628464,29.629845,-39.32758,-4.8444753,13.373846,-0.7755109854687179,-0.18933867430289622,24.215216,-52.97438,-11.417245,14.361263,-0.17972227460933254,-0.4838904068382454,11.076353,-60.984886,-18.698036,13.260494,0.11273964566610006,-0.6368925484187581,31.440256,-46.78012,-13.417527,12.678314,-0.09417307188576896,-0.28736217493634947,14.674222,-76.05165,-9.034241,14.859143,3.7213665770030584,-1.8183870474100088,34.2322,-48.437454,-7.9756546,11.846658,1.6206591142946403,-0.1385627170999611,42.52452,-52.791206,-0.8515554,11.832931,2.8580103019019374,-0.5605173213052042,48.99411,-38.38631,1.1669384,11.721901,1.3055762042633665,0.19957019638837864,129.19921875,2
1756.8436056063354,635.7459337348163,1134.4913342248492,167.19009058086036,0.46340641046396813,0.6122112304807062,3208.447265625,1012.060546875,1826.2972130408655,324.17722677364276,0.97683418371754,0.8304521707463889,10.823729,0.0,1.1055326,1.357446,8.993385136061088,2.7553569279734704,0.30191097,0.028224126,0.1372893,0.045155663,0.07369341299835686,0.1545719413294986,0.1259765625,0.029296875,0.06226036658653846,0.01710408323127979,0.642025497895323,0.8052830500782345,38.91952450827276,4.667128103323403,20.89579842398354,4.9830043807077855,-0.4096518551756594,-0.06723024804556403,2119.152418785341,1036.6507392276235,1423.2900442907337,185.02000616637326,1.2420509813427243,1.0730768544318872,0.010493431,0.00018851111,0.0011738423,0.0011454558,15.790242237067748,3.3539658523648765,0,0,0.0,0.0,-3.0,0.0,-122.72485,-349.0456,-237.23096,41.62031,-0.26932510028626533,-0.13181495494583725,216.80356,110.01419,162.98581,16.788382,-0.02210578817842368,0.12840484862388563,21.368599,-56.654045,-21.416027,13.586005,-0.3306256171991486,0.284592111110185,40.298367,-36.38472,3.7575078,14.1573715,-0.44900797754297095,-0.07988481312914925,23.796906,-36.43945,-4.3468237,11.155943,-0.4867677123830765,0.039109520089397755,33.296036,-40.491516,-4.503207,10.179948,0.3763289058885131,0.17496083493847395,43.627964,-37.52186,-9.912256,10.631566,1.0129203656970143,0.5443238870391112,34.802242,-32.439,-5.913627,10.448729,0.23805355667741512,0.41320174013127176,28.230381,-44.460808,-8.220204,10.883254,0.061562075398771565,0.23397492248750393,38.6119,-32.1892,-5.5304823,10.364044,1.6009646959235493,0.7062415364299641,29.775557,-42.82209,-9.399855,11.788739,0.16398715523584206,0.20143184256923566,33.339447,-35.908936,-7.198817,10.282748,0.3779146470786876,0.3837790096844242,25.440191,-39.308228,-8.494418,10.273968,0.18577565728837353,0.021778065072465477,184.5703125,2
